county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Modoc,0.0,0.0,0,0,2020-06-10T00:00:00
Modoc,0.0,0.0,0,0,2020-06-11T00:00:00
Modoc,0.0,0.0,0,0,2020-06-12T00:00:00
Modoc,0.0,0.0,0,0,2020-06-13T00:00:00
Modoc,0.0,0.0,0,0,2020-06-14T00:00:00
Modoc,0.0,0.0,0,0,2020-06-15T00:00:00
Modoc,0.0,0.0,0,0,2020-06-16T00:00:00
Modoc,0.0,0.0,0,0,2020-06-17T00:00:00
Modoc,0.0,0.0,0,0,2020-06-18T00:00:00
Modoc,0.0,0.0,0,0,2020-06-19T00:00:00
Modoc,0.0,0.0,0,0,2020-06-20T00:00:00
Modoc,0.0,0.0,0,0,2020-06-21T00:00:00
Modoc,0.0,0.0,0,0,2020-06-22T00:00:00
Modoc,0.0,0.0,0,0,2020-06-23T00:00:00
Modoc,0.0,0.0,0,0,2020-06-24T00:00:00
Modoc,0.0,0.0,0,0,2020-06-25T00:00:00
Modoc,0.0,0.0,0,0,2020-06-26T00:00:00
Modoc,0.0,0.0,0,0,2020-06-27T00:00:00
Modoc,0.0,0.0,0,0,2020-06-28T00:00:00
Modoc,0.0,0.0,0,0,2020-06-29T00:00:00
Modoc,0.0,0.0,0,0,2020-06-30T00:00:00
Modoc,0.0,0.0,0,0,2020-07-01T00:00:00
Modoc,0.0,0.0,0,0,2020-07-02T00:00:00
Modoc,0.0,0.0,0,0,2020-07-03T00:00:00
Modoc,0.0,0.0,0,0,2020-07-04T00:00:00
Modoc,0.0,0.0,0,0,2020-07-05T00:00:00
Modoc,0.0,0.0,0,0,2020-07-06T00:00:00
Modoc,0.0,0.0,0,0,2020-07-07T00:00:00
Modoc,0.0,0.0,0,0,2020-07-08T00:00:00
Modoc,0.0,0.0,0,0,2020-07-09T00:00:00
Modoc,0.0,0.0,0,0,2020-07-10T00:00:00
Modoc,0.0,0.0,0,0,2020-07-11T00:00:00
Modoc,0.0,0.0,0,0,2020-07-12T00:00:00
Modoc,0.0,0.0,0,0,2020-07-13T00:00:00
Modoc,0.0,0.0,0,0,2020-07-14T00:00:00
Modoc,0.0,0.0,0,0,2020-07-15T00:00:00
Modoc,0.0,0.0,0,0,2020-07-16T00:00:00
Tulare,3.0,0.0,3,0,2020-03-18T00:00:00
Tulare,3.0,0.0,0,0,2020-03-19T00:00:00
Tulare,4.0,0.0,1,0,2020-03-20T00:00:00
Tulare,5.0,0.0,1,0,2020-03-21T00:00:00
Tulare,5.0,0.0,0,0,2020-03-22T00:00:00
Tulare,9.0,0.0,4,0,2020-03-23T00:00:00
Tulare,10.0,0.0,1,0,2020-03-24T00:00:00
Tulare,11.0,0.0,1,0,2020-03-25T00:00:00
Tulare,15.0,0.0,4,0,2020-03-26T00:00:00
Tulare,15.0,0.0,0,0,2020-03-27T00:00:00
Tulare,23.0,0.0,8,0,2020-03-28T00:00:00
Tulare,24.0,1.0,1,1,2020-03-29T00:00:00
Tulare,40.0,1.0,16,0,2020-03-30T00:00:00
Tulare,42.0,1.0,2,0,2020-03-31T00:00:00
Tulare,43.0,1.0,1,0,2020-04-01T00:00:00
Tulare,64.0,1.0,21,0,2020-04-02T00:00:00
Tulare,73.0,3.0,9,2,2020-04-03T00:00:00
Tulare,79.0,4.0,6,1,2020-04-04T00:00:00
Tulare,81.0,4.0,2,0,2020-04-05T00:00:00
Tulare,126.0,5.0,45,1,2020-04-06T00:00:00
Tulare,144.0,5.0,18,0,2020-04-07T00:00:00
Tulare,145.0,6.0,1,1,2020-04-08T00:00:00
Tulare,147.0,9.0,2,3,2020-04-09T00:00:00
Tulare,163.0,11.0,16,2,2020-04-10T00:00:00
Tulare,168.0,11.0,5,0,2020-04-11T00:00:00
Tulare,166.0,11.0,-2,0,2020-04-12T00:00:00
Tulare,186.0,13.0,20,2,2020-04-13T00:00:00
Tulare,228.0,13.0,42,0,2020-04-14T00:00:00
Tulare,289.0,15.0,61,2,2020-04-15T00:00:00
Tulare,305.0,17.0,16,2,2020-04-16T00:00:00
Tulare,370.0,17.0,65,0,2020-04-17T00:00:00
Tulare,385.0,17.0,15,0,2020-04-18T00:00:00
Tulare,391.0,17.0,6,0,2020-04-19T00:00:00
Tulare,401.0,18.0,10,1,2020-04-20T00:00:00
Tulare,410.0,22.0,9,4,2020-04-21T00:00:00
Tulare,425.0,25.0,15,3,2020-04-22T00:00:00
Tulare,440.0,25.0,15,0,2020-04-23T00:00:00
Tulare,459.0,28.0,19,3,2020-04-24T00:00:00
Tulare,478.0,32.0,19,4,2020-04-25T00:00:00
Tulare,497.0,32.0,19,0,2020-04-26T00:00:00
Tulare,535.0,32.0,38,0,2020-04-27T00:00:00
Tulare,579.0,35.0,44,3,2020-04-28T00:00:00
Tulare,615.0,36.0,36,1,2020-04-29T00:00:00
Tulare,637.0,40.0,22,4,2020-04-30T00:00:00
Tulare,685.0,40.0,48,0,2020-05-01T00:00:00
Tulare,711.0,40.0,26,0,2020-05-02T00:00:00
Tulare,736.0,40.0,25,0,2020-05-03T00:00:00
Tulare,760.0,40.0,24,0,2020-05-04T00:00:00
Tulare,869.0,40.0,109,0,2020-05-05T00:00:00
Tulare,963.0,41.0,94,1,2020-05-06T00:00:00
Tulare,1001.0,43.0,38,2,2020-05-07T00:00:00
Tulare,1050.0,44.0,49,1,2020-05-08T00:00:00
Tulare,1083.0,47.0,33,3,2020-05-09T00:00:00
Tulare,1143.0,48.0,60,1,2020-05-10T00:00:00
Tulare,1203.0,50.0,60,2,2020-05-11T00:00:00
Tulare,1261.0,52.0,58,2,2020-05-12T00:00:00
Tulare,1283.0,54.0,22,2,2020-05-13T00:00:00
Tulare,1317.0,54.0,34,0,2020-05-14T00:00:00
Tulare,1356.0,64.0,39,10,2020-05-15T00:00:00
Tulare,1426.0,67.0,70,3,2020-05-16T00:00:00
Tulare,1430.0,67.0,4,0,2020-05-17T00:00:00
Tulare,1491.0,67.0,61,0,2020-05-18T00:00:00
Tulare,1551.0,71.0,60,4,2020-05-19T00:00:00
Tulare,1585.0,73.0,34,2,2020-05-20T00:00:00
Tulare,1606.0,74.0,21,1,2020-05-21T00:00:00
Tulare,1662.0,75.0,56,1,2020-05-22T00:00:00
Tulare,1682.0,75.0,20,0,2020-05-23T00:00:00
Tulare,1684.0,75.0,2,0,2020-05-24T00:00:00
Tulare,1747.0,75.0,63,0,2020-05-25T00:00:00
Tulare,1768.0,79.0,21,4,2020-05-26T00:00:00
Tulare,1817.0,79.0,49,0,2020-05-27T00:00:00
Tulare,1832.0,80.0,15,1,2020-05-28T00:00:00
Tulare,1852.0,84.0,20,4,2020-05-29T00:00:00
Tulare,1879.0,84.0,27,0,2020-05-30T00:00:00
Tulare,1884.0,84.0,5,0,2020-05-31T00:00:00
Tulare,1976.0,89.0,92,5,2020-06-01T00:00:00
Tulare,2012.0,89.0,36,0,2020-06-02T00:00:00
Tulare,2041.0,90.0,29,1,2020-06-03T00:00:00
Tulare,2086.0,92.0,45,2,2020-06-04T00:00:00
Tulare,2180.0,92.0,94,0,2020-06-05T00:00:00
Tulare,2213.0,92.0,33,0,2020-06-06T00:00:00
Tulare,2219.0,92.0,6,0,2020-06-07T00:00:00
Tulare,2301.0,94.0,82,2,2020-06-08T00:00:00
Tulare,2393.0,94.0,92,0,2020-06-09T00:00:00
Tulare,2455.0,96.0,62,2,2020-06-10T00:00:00
Tulare,2473.0,98.0,18,2,2020-06-11T00:00:00
Tulare,2552.0,98.0,79,0,2020-06-12T00:00:00
Tulare,2626.0,98.0,74,0,2020-06-13T00:00:00
Tulare,2646.0,98.0,20,0,2020-06-14T00:00:00
Tulare,2662.0,98.0,16,0,2020-06-15T00:00:00
Tulare,2802.0,98.0,140,0,2020-06-16T00:00:00
Tulare,2882.0,106.0,80,8,2020-06-17T00:00:00
Tulare,3005.0,107.0,123,1,2020-06-18T00:00:00
Tulare,3053.0,111.0,48,4,2020-06-19T00:00:00
Tulare,3172.0,111.0,119,0,2020-06-20T00:00:00
Tulare,3173.0,111.0,1,0,2020-06-21T00:00:00
Tulare,3185.0,113.0,12,2,2020-06-22T00:00:00
Tulare,3456.0,116.0,271,3,2020-06-23T00:00:00
Tulare,3541.0,118.0,85,2,2020-06-24T00:00:00
Tulare,3668.0,119.0,127,1,2020-06-25T00:00:00
Tulare,3743.0,122.0,75,3,2020-06-26T00:00:00
Tulare,3847.0,122.0,104,0,2020-06-27T00:00:00
Tulare,3923.0,122.0,76,0,2020-06-28T00:00:00
Tulare,4137.0,124.0,214,2,2020-06-29T00:00:00
Tulare,4306.0,126.0,169,2,2020-06-30T00:00:00
Tulare,4384.0,128.0,78,2,2020-07-01T00:00:00
Tulare,4559.0,133.0,175,5,2020-07-02T00:00:00
Tulare,4656.0,136.0,97,3,2020-07-03T00:00:00
Tulare,4802.0,136.0,146,0,2020-07-04T00:00:00
Tulare,4981.0,136.0,179,0,2020-07-05T00:00:00
Tulare,5039.0,136.0,58,0,2020-07-06T00:00:00
Tulare,5189.0,139.0,150,3,2020-07-07T00:00:00
Tulare,5307.0,148.0,118,9,2020-07-08T00:00:00
Tulare,5501.0,148.0,194,0,2020-07-09T00:00:00
Tulare,5677.0,152.0,176,4,2020-07-10T00:00:00
Tulare,5780.0,152.0,103,0,2020-07-11T00:00:00
Tulare,5864.0,152.0,84,0,2020-07-12T00:00:00
Tulare,5930.0,152.0,66,0,2020-07-13T00:00:00
Tulare,6199.0,153.0,269,1,2020-07-14T00:00:00
Tulare,6320.0,153.0,121,0,2020-07-15T00:00:00
Tulare,6467.0,161.0,147,8,2020-07-16T00:00:00
San Benito,3.0,0.0,3,0,2020-03-18T00:00:00
San Benito,3.0,0.0,0,0,2020-03-19T00:00:00
San Benito,4.0,1.0,1,1,2020-03-20T00:00:00
San Benito,4.0,1.0,0,0,2020-03-21T00:00:00
San Benito,4.0,1.0,0,0,2020-03-22T00:00:00
San Benito,4.0,1.0,0,0,2020-03-23T00:00:00
San Benito,4.0,1.0,0,0,2020-03-24T00:00:00
San Benito,4.0,1.0,0,0,2020-03-25T00:00:00
San Benito,8.0,1.0,4,0,2020-03-26T00:00:00
San Benito,9.0,1.0,1,0,2020-03-27T00:00:00
San Benito,10.0,1.0,1,0,2020-03-28T00:00:00
San Benito,10.0,1.0,0,0,2020-03-29T00:00:00
San Benito,11.0,1.0,1,0,2020-03-30T00:00:00
San Benito,14.0,1.0,3,0,2020-03-31T00:00:00
San Benito,14.0,1.0,0,0,2020-04-01T00:00:00
San Benito,18.0,1.0,4,0,2020-04-02T00:00:00
San Benito,22.0,1.0,4,0,2020-04-03T00:00:00
San Benito,22.0,1.0,0,0,2020-04-04T00:00:00
San Benito,22.0,1.0,0,0,2020-04-05T00:00:00
San Benito,25.0,1.0,3,0,2020-04-06T00:00:00
San Benito,26.0,2.0,1,1,2020-04-07T00:00:00
San Benito,31.0,2.0,5,0,2020-04-08T00:00:00
San Benito,32.0,2.0,1,0,2020-04-09T00:00:00
San Benito,32.0,2.0,0,0,2020-04-10T00:00:00
San Benito,33.0,2.0,1,0,2020-04-11T00:00:00
San Benito,33.0,2.0,0,0,2020-04-12T00:00:00
San Benito,33.0,2.0,0,0,2020-04-13T00:00:00
San Benito,34.0,2.0,1,0,2020-04-14T00:00:00
San Benito,34.0,2.0,0,0,2020-04-15T00:00:00
San Benito,36.0,2.0,2,0,2020-04-16T00:00:00
San Benito,38.0,2.0,2,0,2020-04-17T00:00:00
San Benito,40.0,2.0,2,0,2020-04-18T00:00:00
San Benito,40.0,2.0,0,0,2020-04-19T00:00:00
San Benito,43.0,2.0,3,0,2020-04-20T00:00:00
San Benito,43.0,2.0,0,0,2020-04-21T00:00:00
San Benito,43.0,2.0,0,0,2020-04-22T00:00:00
San Benito,43.0,2.0,0,0,2020-04-23T00:00:00
San Benito,45.0,2.0,2,0,2020-04-24T00:00:00
San Benito,45.0,2.0,0,0,2020-04-25T00:00:00
San Benito,45.0,2.0,0,0,2020-04-26T00:00:00
San Benito,45.0,2.0,0,0,2020-04-27T00:00:00
San Benito,46.0,2.0,1,0,2020-04-28T00:00:00
San Benito,48.0,2.0,2,0,2020-04-29T00:00:00
San Benito,48.0,2.0,0,0,2020-04-30T00:00:00
San Benito,49.0,2.0,1,0,2020-05-01T00:00:00
San Benito,49.0,2.0,0,0,2020-05-02T00:00:00
San Benito,49.0,2.0,0,0,2020-05-03T00:00:00
San Benito,49.0,2.0,0,0,2020-05-04T00:00:00
San Benito,50.0,2.0,1,0,2020-05-05T00:00:00
San Benito,50.0,2.0,0,0,2020-05-06T00:00:00
San Benito,50.0,2.0,0,0,2020-05-07T00:00:00
San Benito,51.0,2.0,1,0,2020-05-08T00:00:00
San Benito,52.0,2.0,1,0,2020-05-09T00:00:00
San Benito,52.0,2.0,0,0,2020-05-10T00:00:00
San Benito,52.0,2.0,0,0,2020-05-11T00:00:00
San Benito,55.0,2.0,3,0,2020-05-12T00:00:00
San Benito,55.0,2.0,0,0,2020-05-13T00:00:00
San Benito,56.0,2.0,1,0,2020-05-14T00:00:00
San Benito,57.0,2.0,1,0,2020-05-15T00:00:00
San Benito,58.0,2.0,1,0,2020-05-16T00:00:00
San Benito,59.0,2.0,1,0,2020-05-17T00:00:00
San Benito,59.0,2.0,0,0,2020-05-18T00:00:00
San Benito,59.0,2.0,0,0,2020-05-19T00:00:00
San Benito,61.0,2.0,2,0,2020-05-20T00:00:00
San Benito,61.0,2.0,0,0,2020-05-21T00:00:00
San Benito,64.0,2.0,3,0,2020-05-22T00:00:00
San Benito,67.0,2.0,3,0,2020-05-23T00:00:00
San Benito,67.0,2.0,0,0,2020-05-24T00:00:00
San Benito,70.0,2.0,3,0,2020-05-25T00:00:00
San Benito,69.0,2.0,-1,0,2020-05-26T00:00:00
San Benito,74.0,2.0,5,0,2020-05-27T00:00:00
San Benito,82.0,2.0,8,0,2020-05-28T00:00:00
San Benito,84.0,2.0,2,0,2020-05-29T00:00:00
San Benito,85.0,2.0,1,0,2020-05-30T00:00:00
San Benito,85.0,2.0,0,0,2020-05-31T00:00:00
San Benito,86.0,2.0,1,0,2020-06-01T00:00:00
San Benito,86.0,2.0,0,0,2020-06-02T00:00:00
San Benito,88.0,2.0,2,0,2020-06-03T00:00:00
San Benito,88.0,2.0,0,0,2020-06-04T00:00:00
San Benito,92.0,2.0,4,0,2020-06-05T00:00:00
San Benito,92.0,2.0,0,0,2020-06-06T00:00:00
San Benito,92.0,2.0,0,0,2020-06-07T00:00:00
San Benito,93.0,2.0,1,0,2020-06-08T00:00:00
San Benito,95.0,2.0,2,0,2020-06-09T00:00:00
San Benito,94.0,2.0,-1,0,2020-06-10T00:00:00
San Benito,94.0,2.0,0,0,2020-06-11T00:00:00
San Benito,96.0,2.0,2,0,2020-06-12T00:00:00
San Benito,99.0,2.0,3,0,2020-06-13T00:00:00
San Benito,104.0,2.0,5,0,2020-06-14T00:00:00
San Benito,108.0,2.0,4,0,2020-06-15T00:00:00
San Benito,110.0,2.0,2,0,2020-06-16T00:00:00
San Benito,116.0,2.0,6,0,2020-06-17T00:00:00
San Benito,134.0,2.0,18,0,2020-06-18T00:00:00
San Benito,136.0,2.0,2,0,2020-06-19T00:00:00
San Benito,139.0,2.0,3,0,2020-06-20T00:00:00
San Benito,151.0,2.0,12,0,2020-06-21T00:00:00
San Benito,164.0,2.0,13,0,2020-06-22T00:00:00
San Benito,167.0,2.0,3,0,2020-06-23T00:00:00
San Benito,171.0,2.0,4,0,2020-06-24T00:00:00
San Benito,175.0,2.0,4,0,2020-06-25T00:00:00
San Benito,177.0,2.0,2,0,2020-06-26T00:00:00
San Benito,183.0,2.0,6,0,2020-06-27T00:00:00
San Benito,194.0,2.0,11,0,2020-06-28T00:00:00
San Benito,204.0,2.0,10,0,2020-06-29T00:00:00
San Benito,212.0,2.0,8,0,2020-06-30T00:00:00
San Benito,219.0,2.0,7,0,2020-07-01T00:00:00
San Benito,236.0,2.0,17,0,2020-07-02T00:00:00
San Benito,243.0,2.0,7,0,2020-07-03T00:00:00
San Benito,255.0,2.0,12,0,2020-07-04T00:00:00
San Benito,258.0,2.0,3,0,2020-07-05T00:00:00
San Benito,264.0,2.0,6,0,2020-07-06T00:00:00
San Benito,274.0,2.0,10,0,2020-07-07T00:00:00
San Benito,282.0,2.0,8,0,2020-07-08T00:00:00
San Benito,295.0,2.0,13,0,2020-07-09T00:00:00
San Benito,302.0,2.0,7,0,2020-07-10T00:00:00
San Benito,314.0,2.0,12,0,2020-07-11T00:00:00
San Benito,324.0,2.0,10,0,2020-07-12T00:00:00
San Benito,343.0,2.0,19,0,2020-07-13T00:00:00
San Benito,360.0,2.0,17,0,2020-07-14T00:00:00
San Benito,388.0,2.0,28,0,2020-07-15T00:00:00
San Benito,389.0,2.0,1,0,2020-07-16T00:00:00
Alameda,29.0,0.0,29,0,2020-03-18T00:00:00
Alameda,36.0,0.0,7,0,2020-03-19T00:00:00
Alameda,42.0,0.0,6,0,2020-03-20T00:00:00
Alameda,62.0,0.0,20,0,2020-03-21T00:00:00
Alameda,72.0,1.0,10,1,2020-03-22T00:00:00
Alameda,88.0,1.0,16,0,2020-03-23T00:00:00
Alameda,96.0,2.0,8,1,2020-03-24T00:00:00
Alameda,134.0,3.0,38,1,2020-03-25T00:00:00
Alameda,172.0,4.0,38,1,2020-03-26T00:00:00
Alameda,185.0,4.0,13,0,2020-03-27T00:00:00
Alameda,205.0,6.0,20,2,2020-03-28T00:00:00
Alameda,207.0,6.0,2,0,2020-03-29T00:00:00
Alameda,250.0,7.0,43,1,2020-03-30T00:00:00
Alameda,269.0,7.0,19,0,2020-03-31T00:00:00
Alameda,287.0,8.0,18,1,2020-04-01T00:00:00
Alameda,345.0,10.0,58,2,2020-04-02T00:00:00
Alameda,395.0,11.0,50,1,2020-04-03T00:00:00
Alameda,468.0,12.0,73,1,2020-04-04T00:00:00
Alameda,475.0,12.0,7,0,2020-04-05T00:00:00
Alameda,527.0,13.0,52,1,2020-04-06T00:00:00
Alameda,560.0,14.0,33,1,2020-04-07T00:00:00
Alameda,594.0,15.0,34,1,2020-04-08T00:00:00
Alameda,641.0,17.0,47,2,2020-04-09T00:00:00
Alameda,706.0,26.0,65,9,2020-04-10T00:00:00
Alameda,751.0,26.0,45,0,2020-04-11T00:00:00
Alameda,774.0,26.0,23,0,2020-04-12T00:00:00
Alameda,821.0,31.0,47,5,2020-04-13T00:00:00
Alameda,843.0,37.0,22,6,2020-04-14T00:00:00
Alameda,915.0,37.0,72,0,2020-04-15T00:00:00
Alameda,981.0,44.0,66,7,2020-04-16T00:00:00
Alameda,1043.0,44.0,62,0,2020-04-17T00:00:00
Alameda,1085.0,44.0,42,0,2020-04-18T00:00:00
Alameda,1134.0,44.0,49,0,2020-04-19T00:00:00
Alameda,1181.0,50.0,47,6,2020-04-20T00:00:00
Alameda,1234.0,51.0,53,1,2020-04-21T00:00:00
Alameda,1275.0,53.0,41,2,2020-04-22T00:00:00
Alameda,1336.0,56.0,61,3,2020-04-23T00:00:00
Alameda,1385.0,56.0,49,0,2020-04-24T00:00:00
Alameda,1396.0,56.0,11,0,2020-04-25T00:00:00
Alameda,1449.0,56.0,53,0,2020-04-26T00:00:00
Alameda,1494.0,59.0,45,3,2020-04-27T00:00:00
Alameda,1525.0,59.0,31,0,2020-04-28T00:00:00
Alameda,1564.0,63.0,39,4,2020-04-29T00:00:00
Alameda,1599.0,63.0,35,0,2020-04-30T00:00:00
Alameda,1630.0,63.0,31,0,2020-05-01T00:00:00
Alameda,1678.0,63.0,48,0,2020-05-02T00:00:00
Alameda,1731.0,65.0,53,2,2020-05-03T00:00:00
Alameda,1762.0,65.0,31,0,2020-05-04T00:00:00
Alameda,1819.0,69.0,57,4,2020-05-05T00:00:00
Alameda,1864.0,69.0,45,0,2020-05-06T00:00:00
Alameda,1914.0,69.0,50,0,2020-05-07T00:00:00
Alameda,1955.0,72.0,41,3,2020-05-08T00:00:00
Alameda,2011.0,75.0,56,3,2020-05-09T00:00:00
Alameda,2047.0,75.0,36,0,2020-05-10T00:00:00
Alameda,2103.0,75.0,56,0,2020-05-11T00:00:00
Alameda,2146.0,80.0,43,5,2020-05-12T00:00:00
Alameda,2181.0,80.0,35,0,2020-05-13T00:00:00
Alameda,2255.0,84.0,74,4,2020-05-14T00:00:00
Alameda,2289.0,85.0,34,1,2020-05-15T00:00:00
Alameda,2327.0,85.0,38,0,2020-05-16T00:00:00
Alameda,2389.0,85.0,62,0,2020-05-17T00:00:00
Alameda,2442.0,88.0,53,3,2020-05-18T00:00:00
Alameda,2493.0,88.0,51,0,2020-05-19T00:00:00
Alameda,2554.0,88.0,61,0,2020-05-20T00:00:00
Alameda,2606.0,90.0,52,2,2020-05-21T00:00:00
Alameda,2722.0,90.0,116,0,2020-05-22T00:00:00
Alameda,2783.0,92.0,61,2,2020-05-23T00:00:00
Alameda,2830.0,93.0,47,1,2020-05-24T00:00:00
Alameda,2900.0,93.0,70,0,2020-05-25T00:00:00
Alameda,2956.0,97.0,56,4,2020-05-26T00:00:00
Alameda,3037.0,97.0,81,0,2020-05-27T00:00:00
Alameda,3083.0,102.0,46,5,2020-05-28T00:00:00
Alameda,3209.0,103.0,126,1,2020-05-29T00:00:00
Alameda,3304.0,103.0,95,0,2020-05-30T00:00:00
Alameda,3362.0,104.0,58,1,2020-05-31T00:00:00
Alameda,3460.0,104.0,98,0,2020-06-01T00:00:00
Alameda,3517.0,104.0,57,0,2020-06-02T00:00:00
Alameda,3589.0,104.0,72,0,2020-06-03T00:00:00
Alameda,3643.0,104.0,54,0,2020-06-04T00:00:00
Alameda,3734.0,104.0,91,0,2020-06-05T00:00:00
Alameda,3801.0,104.0,67,0,2020-06-06T00:00:00
Alameda,3866.0,104.0,65,0,2020-06-07T00:00:00
Alameda,3937.0,110.0,71,6,2020-06-08T00:00:00
Alameda,3963.0,110.0,26,0,2020-06-09T00:00:00
Alameda,4027.0,110.0,64,0,2020-06-10T00:00:00
Alameda,4073.0,110.0,46,0,2020-06-11T00:00:00
Alameda,4167.0,110.0,94,0,2020-06-12T00:00:00
Alameda,4196.0,110.0,29,0,2020-06-13T00:00:00
Alameda,4271.0,112.0,75,2,2020-06-14T00:00:00
Alameda,4323.0,112.0,52,0,2020-06-15T00:00:00
Alameda,4428.0,112.0,105,0,2020-06-16T00:00:00
Alameda,4485.0,116.0,57,4,2020-06-17T00:00:00
Alameda,4589.0,117.0,104,1,2020-06-18T00:00:00
Alameda,4646.0,118.0,57,1,2020-06-19T00:00:00
Alameda,4758.0,119.0,112,1,2020-06-20T00:00:00
Alameda,4835.0,119.0,77,0,2020-06-21T00:00:00
Alameda,4944.0,121.0,109,2,2020-06-22T00:00:00
Alameda,5159.0,121.0,215,0,2020-06-23T00:00:00
Alameda,5242.0,122.0,83,1,2020-06-24T00:00:00
Alameda,5411.0,128.0,169,6,2020-06-25T00:00:00
Alameda,5522.0,130.0,111,2,2020-06-26T00:00:00
Alameda,5610.0,130.0,88,0,2020-06-27T00:00:00
Alameda,5779.0,133.0,169,3,2020-06-28T00:00:00
Alameda,5940.0,133.0,161,0,2020-06-29T00:00:00
Alameda,6067.0,135.0,127,2,2020-06-30T00:00:00
Alameda,6141.0,136.0,74,1,2020-07-01T00:00:00
Alameda,6386.0,138.0,245,2,2020-07-02T00:00:00
Alameda,6486.0,140.0,100,2,2020-07-03T00:00:00
Alameda,6737.0,140.0,251,0,2020-07-04T00:00:00
Alameda,6861.0,140.0,124,0,2020-07-05T00:00:00
Alameda,6970.0,140.0,109,0,2020-07-06T00:00:00
Alameda,7097.0,140.0,127,0,2020-07-07T00:00:00
Alameda,7335.0,142.0,238,2,2020-07-08T00:00:00
Alameda,7433.0,146.0,98,4,2020-07-09T00:00:00
Alameda,7551.0,147.0,118,1,2020-07-10T00:00:00
Alameda,7845.0,148.0,294,1,2020-07-11T00:00:00
Alameda,8056.0,148.0,211,0,2020-07-12T00:00:00
Alameda,8115.0,148.0,59,0,2020-07-13T00:00:00
Alameda,8388.0,152.0,273,4,2020-07-14T00:00:00
Alameda,8615.0,154.0,227,2,2020-07-15T00:00:00
Alameda,8719.0,154.0,104,0,2020-07-16T00:00:00
Marin,10.0,0.0,10,0,2020-03-18T00:00:00
Marin,19.0,0.0,9,0,2020-03-19T00:00:00
Marin,30.0,0.0,11,0,2020-03-20T00:00:00
Marin,30.0,0.0,0,0,2020-03-21T00:00:00
Marin,30.0,0.0,0,0,2020-03-22T00:00:00
Marin,30.0,0.0,0,0,2020-03-23T00:00:00
Marin,44.0,0.0,14,0,2020-03-24T00:00:00
Marin,47.0,0.0,3,0,2020-03-25T00:00:00
Marin,56.0,0.0,9,0,2020-03-26T00:00:00
Marin,58.0,0.0,2,0,2020-03-27T00:00:00
Marin,58.0,0.0,0,0,2020-03-28T00:00:00
Marin,60.0,0.0,2,0,2020-03-29T00:00:00
Marin,78.0,0.0,18,0,2020-03-30T00:00:00
Marin,85.0,1.0,7,1,2020-03-31T00:00:00
Marin,87.0,1.0,2,0,2020-04-01T00:00:00
Marin,102.0,1.0,15,0,2020-04-02T00:00:00
Marin,106.0,6.0,4,5,2020-04-03T00:00:00
Marin,111.0,6.0,5,0,2020-04-04T00:00:00
Marin,113.0,6.0,2,0,2020-04-05T00:00:00
Marin,119.0,7.0,6,1,2020-04-06T00:00:00
Marin,122.0,7.0,3,0,2020-04-07T00:00:00
Marin,125.0,7.0,3,0,2020-04-08T00:00:00
Marin,126.0,7.0,1,0,2020-04-09T00:00:00
Marin,128.0,10.0,2,3,2020-04-10T00:00:00
Marin,136.0,10.0,8,0,2020-04-11T00:00:00
Marin,138.0,10.0,2,0,2020-04-12T00:00:00
Marin,144.0,10.0,6,0,2020-04-13T00:00:00
Marin,147.0,10.0,3,0,2020-04-14T00:00:00
Marin,162.0,10.0,15,0,2020-04-15T00:00:00
Marin,170.0,10.0,8,0,2020-04-16T00:00:00
Marin,189.0,10.0,19,0,2020-04-17T00:00:00
Marin,193.0,10.0,4,0,2020-04-18T00:00:00
Marin,194.0,10.0,1,0,2020-04-19T00:00:00
Marin,200.0,10.0,6,0,2020-04-20T00:00:00
Marin,202.0,10.0,2,0,2020-04-21T00:00:00
Marin,202.0,11.0,0,1,2020-04-22T00:00:00
Marin,209.0,11.0,7,0,2020-04-23T00:00:00
Marin,211.0,11.0,2,0,2020-04-24T00:00:00
Marin,215.0,12.0,4,1,2020-04-25T00:00:00
Marin,225.0,12.0,10,0,2020-04-26T00:00:00
Marin,227.0,12.0,2,0,2020-04-27T00:00:00
Marin,228.0,12.0,1,0,2020-04-28T00:00:00
Marin,234.0,13.0,6,1,2020-04-29T00:00:00
Marin,240.0,13.0,6,0,2020-04-30T00:00:00
Marin,242.0,13.0,2,0,2020-05-01T00:00:00
Marin,243.0,13.0,1,0,2020-05-02T00:00:00
Marin,243.0,13.0,0,0,2020-05-03T00:00:00
Marin,244.0,13.0,1,0,2020-05-04T00:00:00
Marin,244.0,14.0,0,1,2020-05-05T00:00:00
Marin,244.0,14.0,0,0,2020-05-06T00:00:00
Marin,252.0,14.0,8,0,2020-05-07T00:00:00
Marin,257.0,14.0,5,0,2020-05-08T00:00:00
Marin,261.0,14.0,4,0,2020-05-09T00:00:00
Marin,267.0,14.0,6,0,2020-05-10T00:00:00
Marin,271.0,14.0,4,0,2020-05-11T00:00:00
Marin,274.0,14.0,3,0,2020-05-12T00:00:00
Marin,278.0,14.0,4,0,2020-05-13T00:00:00
Marin,283.0,14.0,5,0,2020-05-14T00:00:00
Marin,295.0,14.0,12,0,2020-05-15T00:00:00
Marin,297.0,14.0,2,0,2020-05-16T00:00:00
Marin,315.0,14.0,18,0,2020-05-17T00:00:00
